Region,Month,Day,Year,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet
Logan,3,17,2016,Snowmobiler,New Snow/Old Snow Interface,36.0,960.0,Northeast,8100.0
Logan,3,18,2016,Snowmobiler,New Snow/Old Snow Interface,36.0,2400.0,Northeast,8300.0
Logan,3,17,2016,Snowmobiler,New Snow/Old Snow Interface,36.0,4800.0,North,8400.0
Logan,3,18,2016,Snowmobiler,New Snow/Old Snow Interface,24.0,7200.0,North,9600.0
Logan,3,19,2016,Natural,New Snow/Old Snow Interface,36.0,8400.0,North,9500.0
Salt Lake,3,19,2016,Skier,New Snow/Old Snow Interface,4.0,1200.0,Southwest,9000.0
Logan,3,20,2016,Natural,New Snow/Old Snow Interface,24.0,10800.0,Southeast,8000.0
Salt Lake,3,23,2016,Skier,New Snow,6.0,2400.0,North,9500.0
Logan,3,23,2016,Natural,New Snow/Old Snow Interface,20.0,5400.0,East,9000.0
Salt Lake,3,23,2016,Skier,Unknown,6.0,1800.0,Southwest,10300.0
Salt Lake,3,26,2016,Natural,Ground Interface,42.0,12000.0,Northeast,10000.0
Moab,3,24,2016,Skier,Facets,12.0,3000.0,Northeast,11000.0
Salt Lake,3,28,2016,Skier,New Snow,7.0,7200.0,North,10300.0
Salt Lake,3,28,2016,Natural,Density Change,8.0,5400.0,Northwest,10100.0
Salt Lake,3,29,2016,Natural,Density Change,20.0,6000.0,Northeast,10000.0
Salt Lake,3,29,2016,Skier,Density Change,24.0,7200.0,East,10700.0
Salt Lake,3,29,2016,Skier,New Snow,12.0,15000.0,Northwest,10300.0
Salt Lake,3,29,2016,Skier,New Snow/Old Snow Interface,8.0,480.0,West,9400.0
Salt Lake,3,29,2016,Skier,New Snow/Old Snow Interface,12.0,2400.0,West,9500.0
Provo,3,30,2016,Skier,Density Change,7.0,2400.0,East,9100.0
Moab,3,29,2016,Natural,New Snow,30.0,4800.0,North,11000.0
Logan,3,29,2016,Natural,Density Change,12.0,1200.0,North,8600.0
Provo,4,9,2016,Skier,New Snow/Old Snow Interface,5.0,4800.0,Southeast,8700.0
Logan,4,12,2016,Natural,Wet grains,36.0,21000.0,East,8500.0
Salt Lake,4,24,2016,Skier,New Snow/Old Snow Interface,6.0,7200.0,East,10600.0
Salt Lake,4,24,2016,Skier,New Snow/Old Snow Interface,9.0,1500.0,North,8000.0
Uintas,4,23,2016,Natural,New Snow/Old Snow Interface,12.0,7200.0,East,11400.0
Salt Lake,4,24,2016,Skier,New Snow/Old Snow Interface,10.0,4800.0,Northeast,8500.0
Uintas,4,25,2016,Snowmobiler,New Snow/Old Snow Interface,6.0,1800.0,Northeast,10000.0
Salt Lake,4,27,2016,Skier,New Snow/Old Snow Interface,12.0,12000.0,Northeast,10500.0
Salt Lake,4,27,2016,Skier,New Snow,4.0,3600.0,North,10400.0
Salt Lake,4,27,2016,Skier,New Snow/Old Snow Interface,12.0,3600.0,West,9800.0
Salt Lake,4,28,2016,Skier,New Snow/Old Snow Interface,5.0,4800.0,Northeast,10300.0
Salt Lake,5,3,2016,Skier,New Snow/Old Snow Interface,8.0,960.0,East,10300.0
Uintas,6,6,2016,Unknown,Unknown,96.0,7200.0,Northeast,11800.0
Salt Lake,11,22,2016,Skier,New Snow/Old Snow Interface,8.0,15000.0,North,11000.0
Logan,11,28,2016,Natural,New Snow/Old Snow Interface,24.0,4800.0,North,8700.0
Salt Lake,11,30,2016,Skier,Depth Hoar,24.0,3000.0,North,9900.0
Moab,12,4,2016,Natural,New Snow/Old Snow Interface,12.0,3000.0,Northwest,11500.0
Salt Lake,12,8,2016,Skier,New Snow,4.0,6000.0,East,10000.0
Uintas,12,9,2016,Skier,New Snow/Old Snow Interface,6.0,1800.0,Northeast,10100.0
Salt Lake,12,10,2016,Snowboarder,Depth Hoar,24.0,3600.0,Northeast,9700.0
Uintas,12,10,2016,Skier,New Snow/Old Snow Interface,6.0,2400.0,Northwest,10100.0
Salt Lake,12,10,2016,Skier,Density Change,10.0,3600.0,East,9500.0
Uintas,12,10,2016,Natural,New Snow,16.0,8400.0,Northeast,10100.0
Uintas,12,11,2016,Skier,Facets,30.0,2100.0,North,9800.0
Uintas,12,10,2016,Natural,New Snow,12.0,4800.0,East,10000.0
Provo,12,11,2016,Natural,Facets,20.0,4200.0,East,9500.0
Skyline,12,12,2016,Natural,New Snow/Old Snow Interface,18.0,1800.0,East,10000.0
Logan,12,10,2016,Natural,Depth Hoar,48.0,7200.0,North,9200.0
Salt Lake,12,13,2016,Snowboarder,Unknown,8.0,2400.0,Northeast,9400.0
Salt Lake,12,13,2016,Skier,Facets,14.0,4800.0,North,10000.0
Salt Lake,12,14,2016,Natural,New Snow,6.0,1800.0,North,9800.0
Salt Lake,12,14,2016,Skier,New Snow,6.0,1800.0,Northeast,9900.0
Salt Lake,12,15,2016,Skier,Graupel,20.0,1200.0,Southeast,9400.0
Logan,12,16,2016,Unknown,New Snow/Old Snow Interface,18.0,3000.0,Southeast,8000.0
Moab,12,16,2016,Natural,Facets,42.0,8400.0,Northeast,11400.0
Moab,12,16,2016,Natural,Facets,36.0,7200.0,Northeast,10400.0
Moab,12,16,2016,Natural,Facets,30.0,7189.5353851407,Northeast,29502.3214738959
Salt Lake,12,17,2016,Natural,Density Change,24.0,6000.0,Northwest,10000.0
Salt Lake,12,24,2016,Snowboarder,New Snow/Old Snow Interface,24.0,2400.0,East,10200.0
Salt Lake,12,24,2016,Skier,New Snow/Old Snow Interface,5.0,240.0,Northeast,9700.0
Ogden,12,27,2016,Snowboarder,Density Change,12.0,600.0,Northeast,7300.0
Ogden,12,27,2016,Skier,Density Change,18.0,840.0,Northeast,7100.0
Ogden,12,27,2016,Skier,Unknown,18.0,1800.0,Northeast,6800.0
Salt Lake,12,27,2016,Skier,Density Change,16.0,3000.0,East,9700.0
Abajos,12,25,2016,Natural,New Snow/Old Snow Interface,18.0,600.0,East,9700.0
Moab,1,2,2017,Skier,Density Change,8.0,2100.0,North,11200.0
Uintas,1,5,2017,Skier,New Snow/Old Snow Interface,18.0,4800.0,Northeast,10000.0
Logan,1,4,2017,Natural,Unknown,20.0,6000.0,East,6500.0
Skyline,1,6,2017,Skier,Surface Hoar,24.0,7200.0,Northeast,9600.0
Salt Lake,1,8,2017,Natural,New Snow/Old Snow Interface,8.0,3000.0,North,9800.0
Salt Lake,1,8,2017,Skier,New Snow/Old Snow Interface,8.0,2100.0,Southeast,9700.0
Logan,1,9,2017,Natural,Unknown,48.0,30000.0,East,8800.0
Salt Lake,1,10,2017,Skier,Density Change,15.0,3600.0,Northeast,9200.0
Uintas,1,10,2017,Natural,Unknown,72.0,9600.0,Northeast,9800.0
Logan,1,11,2017,Unknown,Facets,48.0,3000.0,Northwest,7200.0
Logan,1,12,2017,Natural,Facets,60.0,30000.0,Southeast,8300.0
Salt Lake,1,14,2017,Unknown,Graupel,16.0,5400.0,East,9500.0
Salt Lake,1,15,2017,Skier,Density Change,6.0,3000.0,North,10600.0
Salt Lake,1,15,2017,Skier,Density Change,14.0,1800.0,North,10600.0
Logan,1,11,2017,Natural,Unknown,36.0,9600.0,East,9200.0
Moab,1,16,2017,Skier,Facets,36.0,7200.0,North,11000.0
Salt Lake,1,21,2017,Natural,New Snow,5.0,2100.0,North,8100.0
Ogden,1,21,2017,Skier,New Snow/Old Snow Interface,9.0,2400.0,Northeast,8600.0
Logan,1,11,2017,Natural,Facets,48.0,30000.0,East,8500.0
Salt Lake,1,21,2017,Skier,New Snow/Old Snow Interface,14.0,4800.0,East,10000.0
Southwest,1,21,2017,Natural,Density Change,8.0,600.0,Southeast,8500.0
Moab,1,21,2017,Skier,Graupel,19.0,12000.0,North,10400.0
Salt Lake,1,21,2017,Snowboarder,Facets,10.0,840.0,Northwest,8000.0
Salt Lake,1,22,2017,Skier,New Snow/Old Snow Interface,24.0,2400.0,Northeast,10400.0
Ogden,1,22,2017,Unknown,New Snow/Old Snow Interface,6.0,600.0,North,6200.0
Salt Lake,1,23,2017,Natural,New Snow/Old Snow Interface,24.0,7200.0,East,9600.0
Salt Lake,1,24,2017,Skier,New Snow/Old Snow Interface,36.0,2400.0,North,9600.0
Salt Lake,1,24,2017,Skier,New Snow/Old Snow Interface,24.0,7200.0,Southwest,8600.0
Ogden,1,23,2017,Natural,Facets,48.0,960.0,North,6400.0
Ogden,1,23,2017,Unknown,Unknown,36.0,3600.0,Northeast,6700.0
Ogden,1,23,2017,Unknown,Unknown,42.0,5400.0,North,6800.0
Logan,1,25,2017,Natural,Surface Hoar,24.0,4800.0,Northeast,5600.0
Moab,1,22,2017,Natural,New Snow/Old Snow Interface,36.0,12000.0,East,11300.0
Moab,1,22,2017,Natural,Facets,30.0,15000.0,Northeast,11100.0
Moab,1,22,2017,Natural,Facets,30.0,9600.0,Northeast,11100.0
Skyline,1,24,2017,Snowmobiler,Unknown,20.0,360.0,North,9000.0
Uintas,1,25,2017,Skier,Facets,36.0,360.0,East,10500.0
Salt Lake,1,25,2017,Skier,Surface Hoar,20.0,2400.0,Northwest,7900.0
Uintas,1,26,2017,Snowmobiler,Surface Hoar,24.0,1200.0,North,9500.0
Logan,1,26,2017,Unknown,Surface Hoar,24.0,1200.0,Northwest,6600.0
Salt Lake,1,23,2017,Unknown,Unknown,24.0,6000.0,East,10100.0
Salt Lake,1,27,2017,Unknown,New Snow,18.0,15000.0,Southeast,10300.0
Salt Lake,1,27,2017,Skier,Surface Hoar,18.0,1080.0,Northeast,7600.0
Salt Lake,1,27,2017,Skier,Facets,30.0,6000.0,Southeast,9100.0
Salt Lake,1,27,2017,Skier,Facets,24.0,3000.0,East,9400.0
Salt Lake,1,27,2017,Skier,New Snow,12.0,2400.0,East,10700.0
Skyline,1,27,2017,Natural,New Snow/Old Snow Interface,16.0,2400.0,Southeast,10200.0
Salt Lake,1,29,2017,Skier,Surface Hoar,24.0,3600.0,Northeast,7600.0
Salt Lake,1,29,2017,Skier,Facets,18.0,2400.0,Northwest,7000.0
Salt Lake,1,24,2017,Unknown,Unknown,36.0,7200.0,Northeast,10300.0
Salt Lake,2,3,2017,Natural,Unknown,36.0,15000.0,North,9600.0
Uintas,2,3,2017,Skier,Unknown,16.0,720.0,East,9400.0
Logan,2,5,2017,Natural,Wet grains,12.0,8400.0,West,6500.0
Logan,2,7,2017,Natural,Unknown,12.0,3600.0,West,6000.0
Moab,1,22,2017,Natural,Facets,36.0,15000.0,Northeast,11500.0
Logan,2,11,2017,Natural,Unknown,30.0,30000.0,Northeast,8900.0
Salt Lake,2,11,2017,Skier,New Snow/Old Snow Interface,10.0,4800.0,Northeast,10100.0
Salt Lake,2,12,2017,Skier,New Snow,8.0,5400.0,East,10500.0
Salt Lake,2,11,2017,Skier,New Snow/Old Snow Interface,9.0,2400.0,North,9800.0
Salt Lake,2,11,2017,Natural,Graupel,36.0,12000.0,Northeast,10500.0
Salt Lake,2,11,2017,Unknown,New Snow,2.0,3000.0,East,10200.0
Salt Lake,2,11,2017,Skier,New Snow/Old Snow Interface,20.0,5400.0,Northeast,10500.0
Moab,2,13,2017,Skier,New Snow/Old Snow Interface,12.0,6000.0,North,11600.0
Salt Lake,2,11,2017,Natural,Graupel,30.0,3600.0,Northeast,10300.0
Salt Lake,2,13,2017,Skier,New Snow/Old Snow Interface,8.0,6000.0,Northwest,9300.0
Salt Lake,2,16,2017,Skier,New Snow/Old Snow Interface,3.0,480.0,North,10000.0
Salt Lake,2,16,2017,Skier,Unknown,11.0,1200.0,North,9500.0
Salt Lake,2,16,2017,Skier,Facets,10.0,840.0,North,9600.0
Salt Lake,2,18,2017,Skier,New Snow/Old Snow Interface,4.0,1200.0,Northeast,9400.0
Logan,2,18,2017,Skier,New Snow/Old Snow Interface,8.0,2400.0,Unknown,7600.0
Salt Lake,2,19,2017,Skier,New Snow,4.0,1800.0,Northeast,9600.0
Salt Lake,2,19,2017,Snowboarder,Unknown,8.0,1200.0,Northeast,10000.0
Salt Lake,2,19,2017,Snowboarder,New Snow/Old Snow Interface,10.0,2400.0,North,10200.0
Salt Lake,2,19,2017,Snowboarder,Facets,10.0,2400.0,Northeast,9400.0
Salt Lake,2,19,2017,Skier,New Snow/Old Snow Interface,10.0,3000.0,East,10400.0
Salt Lake,2,19,2017,Skier,New Snow/Old Snow Interface,12.0,7200.0,North,10500.0
Salt Lake,2,20,2017,Skier,New Snow/Old Snow Interface,4.0,4800.0,East,8400.0
Logan,2,20,2017,Skier,Facets,14.0,840.0,Northeast,8300.0
Uintas,2,20,2017,Natural,New Snow/Old Snow Interface,12.0,2400.0,Northeast,9800.0
Salt Lake,2,22,2017,Snowboarder,Facets,36.0,3000.0,North,9300.0
Salt Lake,2,24,2017,Natural,New Snow/Old Snow Interface,36.0,6000.0,East,10200.0
Uintas,2,26,2017,Natural,Unknown,12.0,960.0,East,9900.0
Provo,2,25,2017,Skier,New Snow/Old Snow Interface,10.0,3600.0,East,9200.0
Logan,2,28,2017,Natural,New Snow/Old Snow Interface,24.0,8400.0,Southeast,9300.0
Skyline,3,7,2017,Skier,New Snow/Old Snow Interface,3.0,360.0,West,8700.0
Salt Lake,3,8,2017,Skier,Density Change,16.0,4200.0,Northeast,10200.0
Logan,3,11,2017,Unknown,Facets,48.0,4800.0,East,8800.0
Salt Lake,3,14,2017,Skier,Density Change,4.0,3600.0,East,9100.0
Logan,3,24,2017,Snowboarder,New Snow/Old Snow Interface,12.0,2400.0,North,9200.0
Salt Lake,3,24,2017,Skier,New Snow/Old Snow Interface,6.0,7200.0,Northeast,10600.0
Salt Lake,3,25,2017,Skier,Graupel,7.0,1200.0,North,9900.0
Logan,3,25,2017,Skier,New Snow,6.0,1200.0,North,7200.0
Salt Lake,3,26,2017,Snowboarder,New Snow/Old Snow Interface,6.0,3600.0,Northeast,10000.0
Salt Lake,3,28,2017,Skier,New Snow/Old Snow Interface,12.0,840.0,Northeast,10300.0
Salt Lake,3,28,2017,Skier,New Snow/Old Snow Interface,8.0,3600.0,East,10500.0
Provo,3,31,2017,Skier,New Snow,14.0,4800.0,Northeast,10000.0
Logan,4,8,2017,Snowboarder,New Snow,10.0,4800.0,North,9700.0
Salt Lake,4,10,2017,Natural,Graupel,7.0,3000.0,Southeast,9500.0
Salt Lake,4,11,2017,Hiker,New Snow/Old Snow Interface,10.0,2400.0,Northeast,10100.0
Salt Lake,4,15,2017,Skier,Unknown,18.0,3000.0,East,8800.0
Salt Lake,4,21,2017,Skier,New Snow/Old Snow Interface,3.0,840.0,Northeast,10000.0
Salt Lake,4,25,2017,Skier,New Snow/Old Snow Interface,16.0,7200.0,East,10300.0
Salt Lake,4,25,2017,Skier,New Snow/Old Snow Interface,10.0,2100.0,Northeast,9000.0
Salt Lake,4,25,2017,Skier,New Snow,12.0,4800.0,Northwest,10200.0
Logan,4,26,2017,Skier,New Snow,10.0,1200.0,North,7900.0
Salt Lake,4,27,2017,Skier,New Snow,8.0,840.0,Southeast,9300.0
Salt Lake,4,27,2017,Skier,Density Change,8.0,3600.0,Southeast,10200.0
Salt Lake,4,27,2017,Skier,New Snow/Old Snow Interface,10.0,3600.0,Northwest,9700.0
Salt Lake,4,29,2017,Skier,Graupel,12.0,2400.0,East,9600.0
Salt Lake,4,29,2017,Skier,New Snow/Old Snow Interface,6.0,2400.0,East,8600.0
Uintas,6,2,2017,Skier,Wet grains,3.0,15000.0,East,11500.0
Salt Lake,11,18,2017,Unknown,Facets,24.0,960.0,North,10100.0
Uintas,11,17,2017,Natural,Facets,42.0,6000.0,Northeast,11000.0
Salt Lake,12,23,2017,Skier,New Snow,12.0,2400.0,East,10400.0
Salt Lake,12,23,2017,Snowboarder,New Snow/Old Snow Interface,18.0,3600.0,Northeast,9800.0
Skyline,12,25,2017,Natural,Facets,12.0,1200.0,North,9600.0
Uintas,12,26,2017,Natural,Unknown,12.0,960.0,Northeast,9800.0
Uintas,12,26,2017,Snowmobiler,Facets,36.0,3600.0,Northeast,9800.0
Uintas,12,26,2017,Snowmobiler,Facets,24.0,480.0,Northeast,8000.0
Salt Lake,12,26,2017,Skier,Facets,12.0,840.0,North,9800.0
Uintas,12,26,2017,Snowmobiler,Facets,48.0,2400.0,Northeast,10200.0
Uintas,12,26,2017,Natural,Facets,30.0,3000.0,Northeast,10400.0
Salt Lake,12,27,2017,Skier,Depth Hoar,20.0,2400.0,Northeast,9300.0
Uintas,12,27,2017,Snowmobiler,Facets,48.0,7200.0,Northeast,10200.0
Uintas,12,26,2017,Snowmobiler,Ground Interface,16.0,4800.0,North,8500.0
Salt Lake,12,27,2017,Natural,Facets,15.0,4200.0,Northeast,9200.0
Salt Lake,12,28,2017,Skier,New Snow/Old Snow Interface,24.0,6000.0,East,9400.0
Logan,12,29,2017,Natural,Facets,12.0,360.0,Southwest,7100.0
Salt Lake,12,27,2017,Skier,Facets,12.0,240.0,North,9700.0
Logan,12,29,2017,Natural,Facets,8.0,360.0,Southeast,7000.0
Salt Lake,12,29,2017,Skier,Facets,20.0,6000.0,Northeast,10200.0
Skyline,12,25,2017,Natural,Facets,10.0,3000.0,North,10200.0
Salt Lake,12,24,2017,Natural,Depth Hoar,6.0,120.0,Northeast,7100.0
Logan,12,29,2017,Unknown,Facets,48.0,3600.0,East,9200.0
Salt Lake,1,7,2018,Unknown,Unknown,24.0,7200.0,Northeast,8900.0
Salt Lake,1,7,2018,Skier,Facets,12.0,2400.0,Northeast,9300.0
Salt Lake,1,10,2018,Skier,New Snow/Old Snow Interface,14.0,3600.0,East,10300.0
Salt Lake,1,10,2018,Skier,Facets,12.0,4800.0,North,10200.0
Salt Lake,1,11,2018,Natural,Unknown,24.0,720.0,East,9300.0
Salt Lake,1,13,2018,Snowmobiler,Depth Hoar,24.0,3600.0,Northeast,9300.0
Skyline,1,10,2018,Natural,Facets,10.0,3000.0,North,10400.0
Salt Lake,1,13,2018,Snowboarder,Facets,30.0,840.0,Northwest,9200.0
Logan,1,13,2018,Snowmobiler,Facets,36.0,1080.0,Northeast,9200.0
Salt Lake,1,13,2018,Natural,New Snow/Old Snow Interface,12.0,12000.0,Northeast,10200.0
Uintas,1,13,2018,Skier,Facets,18.0,8400.0,Northeast,9900.0
Uintas,1,14,2018,Snowmobiler,Facets,72.0,8400.0,Northeast,10000.0
Salt Lake,1,16,2018,Skier,Facets,30.0,3600.0,West,9800.0
Uintas,1,15,2018,Snowmobiler,Facets,36.0,3600.0,Northeast,10500.0
Salt Lake,1,20,2018,Skier,New Snow/Old Snow Interface,36.0,9600.0,North,9500.0
Salt Lake,1,21,2018,Snowmobiler,Ground Interface,30.0,3000.0,Northeast,9800.0
Salt Lake,1,21,2018,Snowmobiler,Facets,30.0,6000.0,Northeast,9800.0
Salt Lake,1,21,2018,Natural,Unknown,24.0,1200.0,Northwest,9200.0
Uintas,1,23,2018,Snowmobiler,Facets,36.0,5400.0,Northeast,10400.0
Logan,1,23,2018,Skier,New Snow/Old Snow Interface,6.0,1200.0,Northeast,9000.0
Salt Lake,1,24,2018,Skier,Facets,24.0,3600.0,Northeast,9300.0
Skyline,1,24,2018,Snowmobiler,Facets,36.0,2100.0,Northeast,10100.0
Uintas,1,25,2018,Skier,New Snow,15.0,7200.0,North,10200.0
Salt Lake,1,26,2018,Skier,Facets,36.0,12000.0,East,9700.0
Salt Lake,1,25,2018,Natural,Facets,54.0,12000.0,Northwest,9700.0
Salt Lake,1,27,2018,Unknown,Facets,36.0,6000.0,Northeast,9600.0
Uintas,2,1,2018,Snowmobiler,Depth Hoar,48.0,4800.0,Northeast,10400.0
Uintas,1,31,2018,Snowmobiler,Facets,36.0,3600.0,Northeast,8800.0
Logan,1,30,2018,Natural,New Snow/Old Snow Interface,12.0,5400.0,East,9200.0
Salt Lake,2,15,2018,Skier,New Snow/Old Snow Interface,18.0,9600.0,South,9800.0
Uintas,2,16,2018,Skier,New Snow/Old Snow Interface,24.0,3600.0,Northeast,9800.0
Moab,2,15,2018,Natural,Facets,24.0,4800.0,Northeast,11300.0
Moab,2,15,2018,Natural,Facets,24.0,3600.0,Northwest,11400.0
Salt Lake,2,19,2018,Skier,Facets,36.0,3000.0,Northwest,9000.0
SE Idaho,2,19,2018,Snowmobiler,Facets,30.0,6000.0,East,8900.0
Salt Lake,2,19,2018,Snowboarder,Facets,24.0,15000.0,Northeast,9200.0
Salt Lake,2,19,2018,Natural,New Snow,20.0,1200.0,Northeast,10200.0
SE Idaho,2,19,2018,Snowmobiler,Facets,24.0,7200.0,East,9000.0
Salt Lake,2,21,2018,Skier,Density Change,12.0,9600.0,East,10900.0
Uintas,2,23,2018,Skier,Facets,12.0,5400.0,Northeast,10400.0
Salt Lake,2,24,2018,Snowboarder,Facets,16.0,3000.0,East,9700.0
Skyline,2,24,2018,Skier,Facets,42.0,3600.0,North,10500.0
Moab,2,22,2018,Natural,Facets,42.0,9600.0,Northeast,11300.0
Salt Lake,2,25,2018,Skier,New Snow/Old Snow Interface,12.0,1200.0,East,10300.0
Salt Lake,2,25,2018,Unknown,New Snow,14.0,1800.0,East,9600.0
Salt Lake,2,26,2018,Skier,Unknown,10.0,600.0,West,8600.0
Salt Lake,2,27,2018,Skier,Ground Interface,24.0,1200.0,Northeast,9200.0
Skyline,2,26,2018,Snowmobiler,Facets,30.0,3000.0,North,9900.0
Uintas,2,26,2018,Natural,Facets,24.0,4200.0,Northeast,10200.0
Ogden,2,28,2018,Snowboarder,Facets,18.0,24000.0,North,8500.0
Ogden,2,28,2018,Skier,Facets,24.0,24000.0,Northeast,8500.0
Skyline,2,26,2018,Natural,New Snow/Old Snow Interface,8.0,480.0,Northwest,9600.0
Salt Lake,2,28,2018,Skier,Facets,2.0,1200.0,North,8000.0
Logan,2,28,2018,Natural,Facets,36.0,7200.0,East,9400.0
Salt Lake,3,3,2018,Skier,New Snow/Old Snow Interface,18.0,7200.0,East,9500.0
Provo,3,5,2018,Snowmobiler,Facets,36.0,1200.0,Northeast,9500.0
Salt Lake,3,5,2018,Skier,Density Change,10.0,600.0,North,10000.0
Skyline,3,5,2018,Skier,Facets,36.0,10800.0,Northeast,10300.0
Provo,3,4,2018,Natural,Facets,3.0,6000.0,Northeast,9600.0
Uintas,3,7,2018,Snowmobiler,Facets,48.0,3000.0,Northeast,10300.0
Skyline,3,5,2018,Natural,Facets,42.0,3000.0,Northeast,10300.0
Skyline,3,5,2018,Snowmobiler,Facets,42.0,4800.0,Northeast,10300.0
Skyline,2,26,2018,Snowmobiler,Facets,24.0,600.0,East,10100.0
Salt Lake,3,8,2018,Skier,Facets,48.0,18000.0,East,9700.0
Logan,3,8,2018,Natural,Facets,24.0,4800.0,East,9200.0
Provo,3,8,2018,Explosive,Facets,48.0,21000.0,Northeast,11300.0
Skyline,3,9,2018,Snowmobiler,Facets,42.0,2400.0,Northeast,9900.0
Logan,3,11,2018,Natural,Wet grains,12.0,1200.0,West,7400.0
Salt Lake,3,11,2018,Snowmobiler,Facets,60.0,3000.0,Northeast,9600.0
Logan,3,11,2018,Unknown,Facets,24.0,7200.0,East,9500.0
Skyline,3,15,2018,Snow Bike,Facets,48.0,10800.0,Northeast,10100.0
Salt Lake,3,16,2018,Snowmobiler,Facets,30.0,1200.0,North,10000.0
Salt Lake,3,17,2018,Skier,Facets,42.0,3600.0,North,10200.0
Salt Lake,3,23,2018,Natural,Ground Interface,48.0,8400.0,North,10000.0
Logan,3,23,2018,Natural,New Snow/Old Snow Interface,12.0,8400.0,Southeast,8300.0
Provo,3,23,2018,Explosive,Unknown,42.0,54000.0,Northeast,10400.0
Provo,3,22,2018,Natural,Unknown,15.0,21000.0,Northeast,11500.0
Logan,3,24,2018,Natural,Facets,42.0,9600.0,Northeast,8800.0
Logan,4,1,2018,Natural,New Snow/Old Snow Interface,12.0,4800.0,Northeast,8500.0
Salt Lake,4,2,2018,Unknown,Facets,30.0,4800.0,North,10000.0
Logan,4,2,2018,Natural,New Snow/Old Snow Interface,10.0,2400.0,Northeast,8700.0
Salt Lake,4,8,2018,Skier,Unknown,3.0,4800.0,Southeast,9500.0
Uintas,4,7,2018,Natural,Unknown,42.0,5400.0,North,10500.0
Salt Lake,4,8,2018,Skier,New Snow/Old Snow Interface,3.0,3600.0,Northeast,9500.0
Salt Lake,4,9,2018,Skier,New Snow/Old Snow Interface,4.0,7200.0,Southeast,9700.0
Salt Lake,4,9,2018,Natural,New Snow,6.0,6000.0,East,9800.0
Salt Lake,4,18,2018,Skier,New Snow/Old Snow Interface,12.0,15000.0,Southeast,9800.0
Logan,5,15,2018,Natural,Unknown,48.0,4800.0,East,9300.0
Logan,5,14,2018,Unknown,Unknown,36.0,18000.0,North,9000.0
Logan,5,20,2018,Natural,Unknown,36.0,6000.0,Northeast,9300.0
Salt Lake,11,25,2018,Natural,Facets,30.0,3000.0,Northeast,10100.0
Salt Lake,11,25,2018,Skier,Facets,22.0,8400.0,Northeast,9600.0
Salt Lake,11,25,2018,Natural,Depth Hoar,18.0,6000.0,Northeast,10000.0
Salt Lake,11,30,2018,Skier,Facets,20.0,7200.0,Northeast,9700.0
Salt Lake,11,30,2018,Natural,Depth Hoar,20.0,15000.0,Northwest,10800.0
Salt Lake,12,8,2018,Skier,Depth Hoar,36.0,7200.0,Northwest,9500.0
Skyline,12,12,2018,Natural,Unknown,36.0,4200.0,East,9900.0
Ogden,12,14,2018,Unknown,Unknown,30.0,1800.0,East,9100.0
Skyline,12,14,2018,Snowmobiler,Unknown,30.0,1500.0,Northeast,10200.0
Salt Lake,12,22,2018,Snowboarder,New Snow/Old Snow Interface,14.0,1800.0,Northeast,10200.0
Moab,12,25,2018,Natural,New Snow/Old Snow Interface,18.0,7200.0,North,11700.0
Moab,12,25,2018,Natural,New Snow/Old Snow Interface,22.0,8400.0,North,11700.0
Salt Lake,12,28,2018,Natural,Facets,36.0,7200.0,Northeast,10500.0
Logan,12,28,2018,Skier,New Snow,4.0,3008.5340510913,North,22786.0517840758
Logan,12,27,2018,Natural,Unknown,12.0,7200.0,East,9400.0
Uintas,12,29,2018,Natural,Facets,16.0,3600.0,Southwest,9800.0
Salt Lake,12,30,2018,Skier,Density Change,5.0,1200.0,East,10400.0
Uintas,12,31,2018,Natural,Facets,24.0,4800.0,Southwest,10300.0
Salt Lake,1,5,2019,Skier,New Snow/Old Snow Interface,15.0,2400.0,Northeast,9000.0
Salt Lake,1,7,2019,Skier,Density Change,12.0,360.0,Northwest,8200.0
Uintas,1,7,2019,Natural,Ground Interface,30.0,12000.0,Northeast,10300.0
Logan,1,8,2019,Natural,Facets,12.0,1800.0,West,5600.0
Logan,1,9,2019,Natural,Facets,16.0,2400.0,West,5500.0
Provo,1,8,2019,Natural,New Snow/Old Snow Interface,18.0,3000.0,East,9000.0
Skyline,1,8,2019,Snowmobiler,Facets,24.0,3000.0,East,9900.0
Skyline,1,7,2019,Natural,New Snow/Old Snow Interface,24.0,480.0,Northeast,8300.0
Skyline,1,8,2019,Snowmobiler,Facets,24.0,3000.0,Northeast,9800.0
Skyline,1,8,2019,Snowmobiler,Facets,24.0,3000.0,Northeast,9800.0
Logan,1,8,2019,Snowmobiler,New Snow/Old Snow Interface,24.0,6000.0,Southeast,9700.0
Uintas,1,11,2019,Skier,Facets,30.0,15000.0,Southeast,10200.0
Skyline,1,12,2019,Snowmobiler,Facets,24.0,6000.0,Northeast,10200.0
Skyline,1,12,2019,Snowmobiler,Facets,24.0,1800.0,East,10200.0
Logan,1,12,2019,Snowmobiler,Facets,72.0,9600.0,Southeast,9500.0
SE Idaho,1,11,2019,Snow Bike,Facets,18.0,2400.0,Northeast,8400.0
Skyline,1,18,2019,Skier,Facets,36.0,7200.0,Northeast,9500.0
Ogden,1,18,2019,Unknown,Facets,20.0,2400.0,Northeast,7000.0
Salt Lake,1,19,2019,Natural,Unknown,18.0,4800.0,East,8600.0
