Date,Region,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet,__annotations
2010-02-25,Salt Lake,Skier,New Snow,8,600.0,Southeast,10000.0,No Annotation
2010-02-26,Salt Lake,Skier,Surface Hoar,20,9600.0,East,10200.0,No Annotation
2010-02-26,Salt Lake,Snowboarder,Surface Hoar,24,1800.0,Northeast,9500.0,No Annotation
2010-02-22,Logan,Skier,Surface Hoar,12,1200.0,Northwest,8200.0,No Annotation
2010-02-26,Ogden,Skier,Surface Hoar,18,21000.0,North,7500.0,No Annotation
2010-02-26,Logan,Snowboarder,Surface Hoar,12,600.0,East,8100.0,No Annotation
2010-02-27,Uintas,Snowmobiler,Unknown,24,2100.0,East,10200.0,No Annotation
2010-02-27,Uintas,Skier,Depth Hoar,30,3600.0,East,10800.0,No Annotation
2010-02-27,Salt Lake,Skier,Surface Hoar,14,4800.0,Northeast,8800.0,No Annotation
2010-02-27,Salt Lake,Skier,Unknown,12,600.0,North,9600.0,No Annotation
2010-02-28,Logan,Natural,Unknown,12,1200.0,East,6500.0,No Annotation
2010-03-01,Provo,Skier,Surface Hoar,18,6000.0,Northeast,9500.0,No Annotation
2010-03-01,Salt Lake,Natural,Unknown,8,7200.0,Southeast,9700.0,No Annotation
2010-02-28,Uintas,Snowmobiler,Surface Hoar,12,1800.0,Northeast,10500.0,No Annotation
2010-02-28,Uintas,Snowmobiler,Surface Hoar,10,2400.0,North,10600.0,No Annotation
2010-03-01,Salt Lake,Skier,Surface Hoar,30,6000.0,Southwest,9200.0,No Annotation
2010-03-03,Salt Lake,Skier,Surface Hoar,24,4800.0,Northwest,9200.0,No Annotation
2010-03-03,Logan,Natural,Unknown,12,12000.0,North,6700.0,No Annotation
2010-02-27,Salt Lake,Skier,Unknown,24,2400.0,North,9900.0,No Annotation
2010-02-27,Salt Lake,Skier,Unknown,12,4800.0,East,10000.0,No Annotation
2010-02-20,Moab,Unknown,New Snow,36,18000.0,Northeast,11600.0,No Annotation
2010-03-05,Logan,Skier,Surface Hoar,14,3600.0,North,8200.0,No Annotation
2010-03-05,Salt Lake,Unknown,Depth Hoar,24,960.0,Northeast,8800.0,No Annotation
2010-03-05,Salt Lake,Skier,Facets,24,1500.0,Northwest,9000.0,No Annotation
2010-03-05,Salt Lake,Skier,Surface Hoar,20,10800.0,Northeast,8900.0,No Annotation
2010-03-06,Uintas,Skier,Surface Hoar,14,1800.0,North,10000.0,No Annotation
2010-03-06,Salt Lake,Skier,Density Change,8,3600.0,North,9700.0,No Annotation
2010-03-06,Salt Lake,Skier,Density Change,10,720.0,Northeast,10000.0,No Annotation
2010-03-05,Logan,Natural,Unknown,12,10800.0,Southwest,5700.0,No Annotation
2010-03-06,Salt Lake,Unknown,Unknown,12,2400.0,Northeast,10400.0,No Annotation
2010-03-06,Salt Lake,Skier,New Snow/Old Snow Interface,16,3600.0,Northeast,10200.0,No Annotation
2010-03-07,Salt Lake,Skier,Surface Hoar,18,2400.0,Northwest,7800.0,No Annotation
2010-03-07,Salt Lake,Skier,Facets,12,1800.0,North,10000.0,No Annotation
2010-03-07,Uintas,Natural,Unknown,24,10800.0,Southwest,10400.0,No Annotation
2010-03-07,Salt Lake,Skier,Surface Hoar,18,480.0,Northwest,8800.0,No Annotation
2010-03-07,Provo,Skier,Facets,12,960.0,Northeast,8500.0,No Annotation
2010-03-08,Salt Lake,Skier,Density Change,12,2400.0,North,9300.0,No Annotation
2010-03-07,Uintas,Skier,Surface Hoar,12,2400.0,North,9600.0,No Annotation
2010-03-06,Ogden,Unknown,Unknown,10,12000.0,Unknown,9000.0,No Annotation
2010-03-06,Ogden,Skier,Unknown,12,6000.0,Northeast,9000.0,No Annotation
2010-03-08,Uintas,Snowmobiler,Depth Hoar,30,1200.0,Northeast,10000.0,No Annotation
2010-03-10,Logan,Skier,Facets,36,15000.0,West,9100.0,No Annotation
2010-03-09,Salt Lake,Natural,Surface Hoar,24,7200.0,Northeast,9400.0,No Annotation
2010-03-12,Salt Lake,Snowboarder,Unknown,24,4800.0,Northeast,10200.0,No Annotation
2010-03-09,Provo,Snowmobiler,Unknown,30,6000.0,Southwest,10700.0,No Annotation
2010-03-14,Salt Lake,Natural,Facets,36,36000.0,North,9800.0,No Annotation
2010-03-14,Salt Lake,Natural,Unknown,84,12000.0,Northeast,9900.0,No Annotation
2010-03-14,Uintas,Snowmobiler,Surface Hoar,22,2400.0,Northeast,10100.0,No Annotation
2010-03-17,Provo,Natural,Depth Hoar,48,39000.0,East,10200.0,No Annotation
2010-03-17,Salt Lake,Natural,Unknown,18,3000.0,Northeast,8900.0,No Annotation
2010-03-27,Logan,Snowboarder,New Snow/Old Snow Interface,12,1800.0,Northeast,8900.0,No Annotation
2010-03-31,Salt Lake,Skier,New Snow,8,9600.0,North,10200.0,No Annotation
2010-03-31,Salt Lake,Skier,New Snow,8,6000.0,North,10000.0,No Annotation
2010-03-31,Salt Lake,Natural,New Snow/Old Snow Interface,12,12000.0,North,9800.0,No Annotation
2010-04-01,Logan,Skier,Unknown,16,10800.0,North,8900.0,No Annotation
2010-04-02,Salt Lake,Skier,Density Change,12,4800.0,Northeast,10000.0,No Annotation
2010-04-02,Salt Lake,Skier,Density Change,20,4800.0,North,10300.0,No Annotation
2010-04-02,Salt Lake,Skier,Density Change,18,2400.0,North,9300.0,No Annotation
2010-04-03,Salt Lake,Unknown,New Snow/Old Snow Interface,8,7200.0,Northeast,9600.0,No Annotation
2010-04-03,Salt Lake,Skier,Unknown,12,1500.0,Southeast,9200.0,No Annotation
2010-04-03,Provo,Natural,Unknown,24,12000.0,Northeast,10800.0,No Annotation
2010-04-03,Logan,Skier,Facets,18,24000.0,North,8800.0,No Annotation
2010-04-03,Logan,Unknown,Facets,36,15000.0,North,9000.0,No Annotation
2010-04-03,Logan,Natural,Unknown,48,24000.0,East,8500.0,No Annotation
2010-04-04,Ogden,Snowmobiler,Unknown,96,12000.0,East,9100.0,No Annotation
2010-04-06,Salt Lake,Natural,New Snow/Old Snow Interface,12,10800.0,East,8300.0,No Annotation
2010-04-06,Uintas,Natural,Unknown,42,4800.0,North,10600.0,No Annotation
2010-04-06,Salt Lake,Unknown,Facets,36,8400.0,East,9800.0,No Annotation
2010-04-06,Uintas,Natural,Depth Hoar,36,7200.0,Northwest,10000.0,No Annotation
2010-04-10,Ogden,Snowmobiler,Depth Hoar,30,6000.0,East,10400.0,No Annotation
2010-05-24,Salt Lake,Skier,Unknown,15,10800.0,Southeast,10000.0,No Annotation
2010-11-11,Salt Lake,Natural,Unknown,12,3600.0,Northwest,10500.0,No Annotation
2010-11-15,Provo,Skier,Density Change,14,1800.0,Southwest,10300.0,No Annotation
2010-11-20,Salt Lake,Skier,Facets,18,8400.0,North,10500.0,No Annotation
2010-11-21,Salt Lake,Skier,New Snow/Old Snow Interface,10,2400.0,North,9800.0,No Annotation
2010-11-21,Salt Lake,Skier,Graupel,12,2400.0,Northeast,9200.0,No Annotation
2010-11-21,Salt Lake,Skier,New Snow/Old Snow Interface,18,1500.0,Northeast,9400.0,No Annotation
2010-11-22,Salt Lake,Skier,Unknown,60,7200.0,Northeast,10500.0,No Annotation
2010-11-28,Salt Lake,Skier,New Snow,8,5400.0,North,10100.0,No Annotation
2010-11-29,Salt Lake,Natural,Ground Interface,12,240.0,Southeast,5100.0,No Annotation
2010-11-29,Salt Lake,Skier,New Snow/Old Snow Interface,10,12000.0,East,10500.0,No Annotation
2010-11-29,Salt Lake,Unknown,New Snow/Old Snow Interface,8,3600.0,North,10200.0,No Annotation
2010-12-03,Uintas,Unknown,Unknown,30,4200.0,Northeast,10500.0,No Annotation
2010-12-07,Salt Lake,Skier,Unknown,10,2400.0,North,10300.0,No Annotation
2010-12-08,Uintas,Unknown,Facets,36,9600.0,North,10500.0,No Annotation
2010-12-10,Salt Lake,Unknown,New Snow/Old Snow Interface,8,2400.0,South,8000.0,No Annotation
2010-12-10,Logan,Snowboarder,New Snow,8,360.0,North,8200.0,No Annotation
2010-12-12,Provo,Natural,Graupel,12,2400.0,East,9000.0,No Annotation
2010-12-12,Salt Lake,Natural,Unknown,10,4800.0,Southeast,10200.0,No Annotation
2010-12-17,Logan,Snowboarder,New Snow/Old Snow Interface,10,4800.0,North,8800.0,No Annotation
2010-12-18,Logan,Skier,New Snow/Old Snow Interface,12,3600.0,East,9200.0,No Annotation
2010-12-18,Salt Lake,Skier,New Snow,7,9600.0,West,10400.0,No Annotation
2010-12-19,Salt Lake,Skier,Unknown,12,9600.0,North,10000.0,No Annotation
2010-12-19,Uintas,Natural,Density Change,14,480.0,Northeast,9800.0,No Annotation
2010-12-19,Logan,Unknown,New Snow/Old Snow Interface,12,600.0,West,7100.0,No Annotation
2010-12-19,Salt Lake,Skier,Unknown,18,3600.0,Northeast,10100.0,No Annotation
2010-12-19,Uintas,Skier,New Snow/Old Snow Interface,18,2400.0,West,9000.0,No Annotation
2010-12-21,Salt Lake,Natural,Unknown,10,600.0,North,9500.0,No Annotation
2010-12-20,Logan,Unknown,Unknown,24,2400.0,Northeast,8800.0,No Annotation
2010-12-22,Salt Lake,Skier,New Snow/Old Snow Interface,12,1800.0,South,9500.0,No Annotation
2010-12-22,Salt Lake,Natural,Density Change,8,6000.0,Northeast,9900.0,No Annotation
2010-12-22,Salt Lake,Natural,Density Change,8,4200.0,Northeast,9300.0,No Annotation
2010-12-22,Uintas,Natural,Density Change,36,1200.0,North,10000.0,No Annotation
2010-12-22,Skyline,Natural,Density Change,36,15000.0,North,10000.0,No Annotation
2010-12-22,Ogden,Natural,New Snow/Old Snow Interface,9,2100.0,East,8100.0,No Annotation
2010-12-25,Salt Lake,Skier,New Snow/Old Snow Interface,10,3600.0,Northeast,10400.0,No Annotation
2010-12-23,Moab,Natural,Facets,48,9600.0,Northwest,11600.0,No Annotation
2010-12-22,Provo,Natural,New Snow/Old Snow Interface,12,18000.0,Northeast,9400.0,No Annotation
2010-12-27,Salt Lake,Skier,New Snow,10,1200.0,Northeast,10500.0,No Annotation
2010-12-26,Uintas,Natural,Facets,36,9600.0,Northwest,11000.0,No Annotation
2010-12-26,Uintas,Natural,Density Change,36,8400.0,North,11000.0,No Annotation
2010-12-29,Salt Lake,Natural,Density Change,18,3600.0,Northeast,9700.0,No Annotation
2010-12-29,Logan,Skier,Surface Hoar,12,3600.0,North,8700.0,No Annotation
2010-12-29,Salt Lake,Skier,Unknown,20,4800.0,Northeast,10400.0,No Annotation
2010-12-29,Salt Lake,Skier,Density Change,36,3000.0,East,9700.0,No Annotation
2010-12-30,Salt Lake,Skier,Density Change,10,600.0,Southeast,8900.0,No Annotation
2010-12-29,Logan,Natural,Unknown,18,3000.0,East,8200.0,No Annotation
2010-12-31,Salt Lake,Snowboarder,Unknown,24,1800.0,South,9400.0,No Annotation
2010-12-31,Logan,Snowboarder,Density Change,8,840.0,East,8200.0,No Annotation
2011-01-01,Provo,Skier,Facets,24,18000.0,South,8300.0,No Annotation
2011-01-01,Salt Lake,Unknown,New Snow/Old Snow Interface,9,4800.0,North,9800.0,No Annotation
2010-12-29,Ogden,Natural,New Snow/Old Snow Interface,24,36000.0,Southeast,8100.0,No Annotation
2011-01-02,Provo,Skier,Density Change,12,6000.0,Southeast,8000.0,No Annotation
2011-01-01,Uintas,Unknown,New Snow/Old Snow Interface,12,240.0,Northeast,7100.0,No Annotation
2011-01-06,Salt Lake,Natural,New Snow,7,12000.0,Southwest,9900.0,No Annotation
2011-01-05,Uintas,Natural,Facets,30,7200.0,Northeast,11000.0,No Annotation
2011-01-11,Logan,Skier,Facets,12,600.0,East,7600.0,No Annotation
2011-01-11,Moab,Natural,Unknown,24,1200.0,North,12200.0,No Annotation
2010-12-30,Ogden,Natural,Unknown,24,30000.0,Northeast,9000.0,No Annotation
2011-01-12,Provo,Skier,Surface Hoar,7,3600.0,North,8700.0,No Annotation
2011-01-13,Logan,Skier,Surface Hoar,12,480.0,Northeast,7600.0,No Annotation
2011-01-14,Logan,Skier,New Snow/Old Snow Interface,10,1200.0,Northeast,7400.0,No Annotation
2011-01-14,Salt Lake,Snowboarder,New Snow/Old Snow Interface,6,1800.0,East,10400.0,No Annotation
2011-01-14,Salt Lake,Skier,Facets,6,2400.0,Northeast,9400.0,No Annotation
2011-01-14,Salt Lake,Skier,Surface Hoar,6,3000.0,North,9100.0,No Annotation
2011-01-14,Salt Lake,Skier,Facets,7,600.0,North,8600.0,No Annotation
2011-01-15,Ogden,Skier,Surface Hoar,14,3600.0,Northeast,8000.0,No Annotation
2011-01-16,Salt Lake,Skier,Density Change,12,720.0,North,9000.0,No Annotation
2011-01-15,Salt Lake,Skier,Surface Hoar,6,840.0,North,9100.0,No Annotation
2011-01-17,Salt Lake,Natural,Facets,10,1800.0,Southwest,9800.0,No Annotation
2011-01-17,Provo,Natural,Unknown,10,4800.0,Northwest,6000.0,No Annotation
2010-12-31,Moab,Natural,Surface Hoar,24,2400.0,Northeast,10600.0,No Annotation
2011-01-17,Uintas,Natural,Surface Hoar,12,9600.0,East,11000.0,No Annotation
2011-01-19,Salt Lake,Unknown,New Snow/Old Snow Interface,12,3600.0,East,8400.0,No Annotation
2011-01-22,Salt Lake,Natural,Unknown,16,4800.0,Northeast,10400.0,No Annotation
2011-01-22,Salt Lake,Skier,New Snow/Old Snow Interface,12,1200.0,North,8500.0,No Annotation
2011-01-23,Provo,Snowmobiler,Surface Hoar,24,3600.0,Northeast,9800.0,No Annotation
2011-01-24,Salt Lake,Skier,Surface Hoar,18,9600.0,East,10200.0,No Annotation
2011-01-22,Uintas,Snowmobiler,Surface Hoar,18,4800.0,North,10500.0,No Annotation
2011-01-23,Uintas,Snowmobiler,Surface Hoar,66,6000.0,North,9900.0,No Annotation
2011-01-23,Uintas,Snowmobiler,Unknown,30,3600.0,Northeast,9900.0,No Annotation
2011-01-26,Salt Lake,Skier,Density Change,12,21000.0,Southeast,10100.0,No Annotation
2011-01-23,Uintas,Snowmobiler,Surface Hoar,20,3000.0,Northwest,10200.0,No Annotation
2011-01-23,Uintas,Snowmobiler,Surface Hoar,18,3000.0,North,10200.0,No Annotation
2011-01-28,Provo,Skier,Surface Hoar,18,9600.0,East,9600.0,No Annotation
2011-01-27,Provo,Skier,Surface Hoar,24,12000.0,Northeast,9600.0,No Annotation
2011-01-30,Salt Lake,Skier,Unknown,8,1200.0,North,9000.0,No Annotation
2011-01-29,Skyline,Snowmobiler,Unknown,12,3600.0,East,10400.0,No Annotation
2011-02-01,Salt Lake,Skier,New Snow/Old Snow Interface,12,3000.0,Northeast,9200.0,No Annotation
2011-02-03,Salt Lake,Skier,New Snow/Old Snow Interface,30,5400.0,East,10300.0,No Annotation
2011-02-03,Salt Lake,Skier,New Snow/Old Snow Interface,18,2400.0,North,10000.0,No Annotation
2011-02-03,Skyline,Natural,New Snow/Old Snow Interface,24,7200.0,East,9300.0,No Annotation
2011-02-05,Salt Lake,Skier,Facets,9,1800.0,Northeast,9500.0,No Annotation
2011-02-06,Salt Lake,Skier,Unknown,14,3000.0,Southeast,10300.0,No Annotation
2011-02-05,Salt Lake,Skier,Unknown,10,9600.0,North,8400.0,No Annotation
2011-02-07,Logan,Snowmobiler,Surface Hoar,24,960.0,Northeast,7400.0,No Annotation
2011-02-08,Salt Lake,Natural,Graupel,12,120.0,Northeast,9800.0,No Annotation
2011-02-08,Provo,Snowmobiler,Unknown,24,6000.0,East,9500.0,No Annotation
2011-02-08,Logan,Natural,Unknown,24,2400.0,East,9400.0,No Annotation
2011-02-10,Logan,Snowboarder,Density Change,16,480.0,East,8600.0,No Annotation
2011-02-14,Salt Lake,Skier,Unknown,18,120.0,North,9800.0,No Annotation
2011-02-14,Salt Lake,Skier,New Snow/Old Snow Interface,15,480.0,North,9500.0,No Annotation
2011-02-18,Uintas,Natural,Facets,36,7200.0,North,10400.0,No Annotation
2011-02-17,Uintas,Snowmobiler,Surface Hoar,36,7200.0,Northeast,10200.0,No Annotation
2011-02-19,Salt Lake,Skier,Unknown,12,3600.0,Northwest,10000.0,No Annotation
2011-02-20,Salt Lake,Skier,New Snow,15,2400.0,Northeast,10000.0,No Annotation
2011-02-20,Provo,Explosive,Density Change,36,7200.0,Northeast,8400.0,No Annotation
2011-02-20,Salt Lake,Natural,New Snow,30,3000.0,North,8500.0,No Annotation
2011-02-19,Moab,Skier,Facets,18,240.0,Northwest,9500.0,No Annotation
2011-02-20,Salt Lake,Natural,Unknown,24,3600.0,Unknown,7800.0,No Annotation
2011-02-21,Logan,Skier,New Snow/Old Snow Interface,14,480.0,Northwest,7400.0,No Annotation
2011-02-20,Uintas,Natural,Surface Hoar,30,3600.0,North,10200.0,No Annotation
2011-02-20,Provo,Skier,Facets,48,6000.0,Northwest,7400.0,No Annotation
2011-02-20,Salt Lake,Natural,Unknown,48,9600.0,North,10000.0,No Annotation
2011-02-23,Salt Lake,Explosive,Graupel,42,18000.0,Northwest,10300.0,No Annotation
2011-02-24,Uintas,Natural,New Snow/Old Snow Interface,36,4800.0,Northeast,10200.0,No Annotation
2011-02-28,Salt Lake,Snowboarder,New Snow,8,2400.0,Northwest,10200.0,No Annotation
2011-02-26,Logan,Natural,New Snow/Old Snow Interface,24,6000.0,Northeast,9100.0,No Annotation
2011-02-26,Uintas,Natural,Surface Hoar,36,4800.0,East,10500.0,No Annotation
2011-02-27,Ogden,Natural,Surface Hoar,60,36000.0,Northeast,8200.0,No Annotation
2011-02-28,Salt Lake,Unknown,Unknown,2,2100.0,North,9600.0,No Annotation
2011-02-28,Logan,Natural,Unknown,42,18000.0,North,9000.0,No Annotation
2011-02-26,Logan,Unknown,Unknown,48,6000.0,Northeast,9400.0,No Annotation
2011-03-02,Salt Lake,Skier,New Snow/Old Snow Interface,3,3600.0,Northeast,9700.0,No Annotation
2011-03-02,Salt Lake,Natural,Unknown,42,4800.0,Northeast,10400.0,No Annotation
2011-03-03,Salt Lake,Skier,New Snow,10,2100.0,Northeast,10100.0,No Annotation
2011-03-06,Logan,Skier,New Snow/Old Snow Interface,12,4200.0,Southeast,7700.0,No Annotation
2011-03-07,Salt Lake,Skier,New Snow/Old Snow Interface,16,15000.0,Southwest,9300.0,No Annotation
2011-03-06,Ogden,Natural,Unknown,48,30000.0,Southeast,9100.0,No Annotation
2011-03-05,Ogden,Skier,Surface Hoar,36,9600.0,Northwest,9200.0,No Annotation
2011-03-08,Salt Lake,Unknown,Ground Interface,16,1080.0,West,5100.0,No Annotation
2011-03-07,Provo,Natural,Unknown,60,6000.0,North,10600.0,No Annotation
2011-03-08,Salt Lake,Unknown,New Snow/Old Snow Interface,2,7200.0,Northeast,9100.0,No Annotation
2011-03-09,Salt Lake,Skier,New Snow/Old Snow Interface,24,2400.0,North,9800.0,No Annotation
2011-03-09,Salt Lake,Skier,Density Change,16,8400.0,Northeast,10700.0,No Annotation
2011-03-08,Salt Lake,Skier,Surface Hoar,18,3600.0,East,9100.0,No Annotation
2011-03-10,Ogden,Skier,New Snow/Old Snow Interface,12,12000.0,East,7400.0,No Annotation
2011-03-10,Logan,Snowboarder,Unknown,12,1200.0,North,9200.0,No Annotation
2011-03-09,Uintas,Snowmobiler,Surface Hoar,30,3000.0,West,9200.0,No Annotation
2011-03-11,Salt Lake,Skier,Unknown,8,4200.0,Northwest,7200.0,No Annotation
2011-03-12,Logan,Natural,Unknown,54,8400.0,West,8400.0,No Annotation
2011-03-13,Salt Lake,Skier,Density Change,10,9600.0,Northeast,10400.0,No Annotation
2011-03-11,Ogden,Natural,Unknown,36,2400.0,North,9700.0,No Annotation
2011-03-16,Logan,Skier,New Snow/Old Snow Interface,12,4800.0,North,9200.0,No Annotation
2011-03-16,Logan,Natural,Unknown,36,21000.0,East,8500.0,No Annotation
2011-03-18,Salt Lake,Skier,Density Change,6,1200.0,East,9900.0,No Annotation
2011-03-18,Salt Lake,Unknown,Unknown,16,1200.0,Northeast,9600.0,No Annotation
2011-03-17,Uintas,Natural,New Snow/Old Snow Interface,20,7200.0,Northeast,10500.0,No Annotation
2011-03-16,Salt Lake,Natural,Surface Hoar,72,6000.0,Northeast,10700.0,No Annotation
2011-03-19,Salt Lake,Natural,Unknown,10,1200.0,North,9000.0,No Annotation
2011-03-20,Salt Lake,Skier,New Snow/Old Snow Interface,7,480.0,North,10100.0,No Annotation
2011-03-20,Salt Lake,Snowboarder,New Snow/Old Snow Interface,10,1200.0,Northeast,10100.0,No Annotation
2011-03-20,Salt Lake,Skier,Density Change,12,2400.0,North,10000.0,No Annotation
2011-03-20,Salt Lake,Skier,New Snow,6,360.0,Northeast,8300.0,No Annotation
2011-03-22,Salt Lake,Skier,Density Change,10,7200.0,Northeast,10400.0,No Annotation
2011-03-22,Provo,Natural,Density Change,24,12000.0,Northeast,9900.0,No Annotation
2011-03-22,Logan,Natural,Surface Hoar,42,9600.0,North,9200.0,No Annotation
2011-03-22,Salt Lake,Skier,New Snow/Old Snow Interface,12,6000.0,North,10700.0,No Annotation
2011-03-22,Provo,Unknown,New Snow/Old Snow Interface,16,3600.0,Northeast,9500.0,No Annotation
2011-03-21,Salt Lake,Natural,Facets,48,15000.0,North,9700.0,No Annotation
2011-03-22,Logan,Natural,Facets,96,9600.0,North,9600.0,No Annotation
2011-03-22,Logan,Natural,New Snow/Old Snow Interface,36,7200.0,Northeast,9000.0,No Annotation
2011-03-22,Logan,Natural,Unknown,42,7200.0,Northeast,9300.0,No Annotation
2011-03-25,Salt Lake,Skier,New Snow/Old Snow Interface,6,360.0,North,9700.0,No Annotation
2011-03-25,Ogden,Skier,Surface Hoar,30,480.0,North,8100.0,No Annotation
2011-03-24,Salt Lake,Snowmobiler,Unknown,12,2400.0,East,8300.0,No Annotation
2011-03-25,Salt Lake,Natural,Unknown,60,15000.0,East,9400.0,No Annotation
2011-03-26,Salt Lake,Skier,New Snow,9,2400.0,East,9000.0,No Annotation
2011-03-26,Salt Lake,Snowboarder,New Snow/Old Snow Interface,5,9600.0,South,8900.0,No Annotation
2011-03-27,Salt Lake,Skier,Unknown,10,1800.0,East,9800.0,No Annotation
2011-03-27,Provo,Natural,Unknown,2,4800.0,East,9900.0,No Annotation
2011-03-28,Provo,Natural,Unknown,72,48000.0,Northeast,10800.0,No Annotation
2011-03-29,Salt Lake,Natural,New Snow/Old Snow Interface,24,12000.0,Southeast,10100.0,No Annotation
2011-03-29,Logan,Skier,New Snow/Old Snow Interface,12,2400.0,West,7500.0,No Annotation
2011-03-27,Provo,Natural,Facets,72,36000.0,Northeast,11200.0,No Annotation
2011-03-29,Ogden,Snowmobiler,New Snow,15,4800.0,East,9200.0,No Annotation
2011-03-29,Salt Lake,Skier,New Snow/Old Snow Interface,16,7200.0,West,10300.0,No Annotation
2011-03-31,Logan,Natural,Unknown,18,12000.0,Southeast,9300.0,No Annotation
2011-03-31,Logan,Natural,Unknown,30,7200.0,East,9500.0,No Annotation
2011-04-01,Uintas,Natural,Unknown,10,7200.0,East,11300.0,No Annotation
2011-04-04,Salt Lake,Unknown,Ground Interface,48,360.0,East,9000.0,No Annotation
2011-04-04,Provo,Natural,Density Change,12,12000.0,Southeast,10000.0,No Annotation
2011-04-06,Salt Lake,Skier,New Snow/Old Snow Interface,4,6000.0,Southeast,10000.0,No Annotation
2011-04-08,Salt Lake,Skier,Density Change,6,9600.0,East,9800.0,No Annotation
2011-04-08,Salt Lake,Skier,New Snow/Old Snow Interface,8,3600.0,North,7900.0,No Annotation
2011-04-08,Salt Lake,Skier,New Snow/Old Snow Interface,12,1200.0,Northeast,9400.0,No Annotation
2011-04-10,Salt Lake,Skier,New Snow,10,7200.0,Northeast,10500.0,No Annotation
2011-04-10,Logan,Natural,New Snow/Old Snow Interface,6,6000.0,East,9300.0,No Annotation
2011-04-10,Logan,Snowmobiler,New Snow/Old Snow Interface,6,6000.0,East,9300.0,No Annotation
2011-04-10,Logan,Unknown,New Snow/Old Snow Interface,5,1200.0,East,8700.0,No Annotation
2011-04-10,Logan,Natural,Facets,24,12000.0,Southeast,7800.0,No Annotation
2011-04-11,Logan,Unknown,New Snow/Old Snow Interface,16,1500.0,East,9300.0,No Annotation
2011-04-09,Provo,Natural,Unknown,36,36000.0,North,10600.0,No Annotation
2011-04-14,Salt Lake,Skier,New Snow/Old Snow Interface,12,3600.0,North,9700.0,No Annotation
